bugName	pval	p3M	p1Y	p2Y	s3M	s1Y	s2Y	Adjustedpval	Adjustedp3M	Adjustedp1Y	Adjustedp2Y
Xanthobacteraceae	0.375932370855935	0.164409610807125	0.135276229592441	0.703360155534002	0.205815827908283	0.248932494019953	0.0770400373127416	0.692113901310928	0.436115393457261	0.501423891022649	0.90214526497765
Anaplasmataceae	0.382644049336075	0.979067118476203	0.126879181008914	0.414929945285017	-0.00281515568469655	-0.187108326258851	-0.121777825290284	0.697036069056476	0.986161807740523	0.501423891022649	0.752724713922538
Actinopolysporaceae	0.388302569101634	0.207991122149551	0.122366842798363	0.353811277158363	-0.0910241922194247	-0.125433751309407	-0.0911677961312466	0.697036069056476	0.498259046761482	0.501423891022649	0.751227038077386
Sporomusaceae	0.388326239120585	0.716433644371667	0.199189366294376	0.14779251453607	0.0476997413857028	0.194901278994507	0.273799977109296	0.697036069056476	0.873546285681243	0.597582161651406	0.595187121892284
Planctomycetaceae	0.388635218358827	0.0914354792312577	0.663426843081641	0.707263899391594	0.170878240624335	0.048928060309602	0.0521700634527609	0.697036069056476	0.302607895551067	0.905494453527502	0.90214526497765
Ectothiorhodospiraceae	0.394257341694428	0.325179632153828	0.14688477445931	0.191752540027243	-0.117566910378062	-0.197327627066137	-0.218913433047357	0.702586801224686	0.610810390126784	0.513317765533033	0.60209746051427
Sandaracinaceae	0.397562885611467	0.861223088180181	0.266491520599786	0.411499553860385	-0.0180992612309325	0.131257178740121	-0.1196150877101	0.703964854776993	0.961526178771447	0.668406123212336	0.752724713922538
Rhodobacteraceae	0.407591326309532	0.103219610234358	0.664297029529608	0.861280817227449	0.134522462846387	0.0395188786465497	0.019512108061782	0.712804801192992	0.333663391222691	0.905494453527502	0.955198260065866
Acidobacteriaceae	0.410360442565009	0.364699670637774	0.124609059068116	0.272422444717959	0.0864097340859559	0.164535977093092	0.14201302613799	0.712804801192992	0.641496203019917	0.501423891022649	0.694802198454977
Candidatus Nanopelagicaceae	0.413294710354314	0.504521904546078	0.117632997604624	0.933857372720707	0.0222136642760698	0.0587141408675974	-0.00372962071961498	0.712804801192992	0.748577423914342	0.501423891022649	0.972330897439538
Scytonemataceae	0.414823915870742	0.10651226447739	0.555746369574795	0.3613791292313	0.14696246958049	0.0595320056752495	0.114065415436232	0.712804801192992	0.340349534766833	0.865892541344148	0.751227038077386
Thiovulaceae	0.416843016670601	0.312876230476261	0.108222638928971	0.709166407335389	-0.0735176951903146	-0.131530228526095	-0.0365791276524709	0.712804801192992	0.599859255671727	0.501423891022649	0.90214526497765
Chlamydiaceae	0.41793950573546	0.274778743858614	0.142995095085018	0.981500746715726	-0.0958821067766589	-0.144889007551826	-0.00277349438888795	0.712804801192992	0.567087799698894	0.513317765533033	0.993563470898194
Acidothermaceae	0.426598588813113	0.609684025769879	0.372806085008403	0.376203612412613	-0.0364196169138616	0.0720023331432343	-0.0882815061780619	0.719200945382484	0.812402632866164	0.762059497296588	0.751227038077386
Petrotogaceae	0.426863870460827	0.194915082858241	0.163318123175325	0.330903235302922	-0.0541853403231918	-0.0654318084387687	-0.0556581268910113	0.719200945382484	0.471186026387747	0.540505217175481	0.751227038077386
Solibacteraceae	0.431886364768618	0.95254909420667	0.247706705757033	0.237680409955425	0.00286452978696895	-0.0629301101482533	-0.0789596872313331	0.721151405085524	0.979255372709237	0.661146551797149	0.658538274425576
Clostridiales Family XVII. Incertae Sedis	0.434575745128099	0.961274610441626	0.659910320198174	0.168439346608483	-0.00434758489853689	0.043896142491209	-0.169045207248438	0.721151405085524	0.979255372709237	0.905494453527502	0.595187121892284
Desulfohalobiaceae	0.435803726814274	0.164719842852563	0.398679605829748	0.810225024007508	0.0920740173123255	0.0624534844464629	-0.0218041075078123	0.721151405085524	0.436115393457261	0.791663788719071	0.934102332484381
