bugName	pval	p1	p3	p6	s1	s3	s6	Adjustedpval	Adjustedp1	Adjustedp3	Adjustedp6
Bacillus sp. 1NLA3E	0.00313535949929244	0.0184099075998327	0.00524940422863727	0.000567845285437202	-0.141272137069408	-0.168002603637435	-0.200581170370294	0.0815193469816036	0.236812062496344	0.107119869282467	0.0237904929845931
Alistipes finegoldii	0.0036894232300797	0.0451789904436739	0.000266622833206287	0.0810116363969378	-0.277032396721857	-0.513309413013403	-0.23036963816664	0.0905958370941794	0.307217135016983	0.0276208414045873	0.325544371241438
Bacillus cereus	0.00431339907578798	0.0240387514493613	0.0065487087336242	0.000753545026661321	-0.243341285635182	-0.29450682134406	-0.352517171971244	0.0954765876032791	0.237807736636733	0.115396225834522	0.0237904929845931
Geobacter metallireducens	0.00435219068855031	0.00820849383007566	0.00872658096646632	0.00100106369637451	-0.151242661833239	-0.150021802567571	-0.18200816114384	0.0954765876032791	0.181600449995431	0.115396225834522	0.0294980102531689
Mycoplasma penetrans	0.00472953614367122	0.00808163096694163	0.00070846522160944	0.0365757167356657	-0.197699925195037	-0.254931017765914	-0.14860395308727	0.0954765876032791	0.181600449995431	0.0347935142168192	0.21271666838374
Enterococcus faecalis	0.00499818078983205	0.0879125398513793	0.00127202699543951	0.0040126072979701	-0.136485233636529	-0.261424710933167	-0.222686635569081	0.0954765876032791	0.384726164498115	0.0471220474145551	0.0556651893941321
Bacillus megaterium	0.00508276743071501	0.0337927151073847	0.0097322043847888	0.00072481097110477	-0.127806981420262	-0.156316120464992	-0.198023849776766	0.0954765876032791	0.262041755744983	0.115396225834522	0.0237904929845931
Staphylococcus aureus	0.00527047050543117	0.00997593861092655	0.00942393586340134	0.00119834476086113	-0.27016327951547	-0.272273092609563	-0.328704356849999	0.0954765876032791	0.200425675728615	0.115396225834522	0.0331042740187887
Klebsiella sp. LTGPAF-6F	0.00540025947982348	0.00048864154038404	0.101405742750137	0.27858476883514	0.151706060193831	0.0699850398434108	0.0443831888705951	0.0954765876032791	0.0766229393470484	0.384622922100821	0.613730657739351
Mycoplasma orale	0.00571206577441141	0.0296103258106539	0.00127933160401507	0.00534545585397541	-0.117798073557372	-0.176302370891385	-0.145434759476871	0.09651784400504	0.250236816249332	0.0471220474145551	0.0637642632280138
Lacticaseibacillus paracasei	0.00589588639849792	0.030571918727294	0.00102499872306737	0.00817509017746138	-0.11264515838254	-0.173049191950702	-0.132914703427168	0.09651784400504	0.250236816249332	0.0453049435595779	0.075029486924467
Peptoniphilus ivorii	0.0079544199060384	0.919207691445686	0.651219787163334	0.00579701777895843	-0.00452697008743336	0.0201835559754415	-0.120514105920998	0.12556619994532	0.990240574797048	0.89047877251005	0.0640570464574907
Mycoplasma capricolum	0.008869100524181	0.0125785701973081	0.0129934346747448	0.0021007176622806	-0.169000443731142	-0.168200830903007	-0.201027333572525	0.132300138442465	0.222389121088408	0.127635795321043	0.0442151050822869
Mageeibacillus indolicus	0.0089796474055972	0.0511627407419298	0.00836712693142364	0.00176175481795086	-0.145739841997762	-0.198256215239517	-0.226958029962476	0.132300138442465	0.326883101996579	0.115396225834522	0.0409839805018042
Tetragenococcus osmophilus	0.00947311020225905	0.0139481202162057	0.00360934833697581	0.00685018348338929	-0.192508943757286	-0.228949868160472	-0.204345799238323	0.134528851787405	0.228335893909737	0.0797665982471653	0.0704135139455364
Lysinibacillus timonensis	0.00973964537827365	0.00462770531370696	0.00751343305734649	0.00955916715774434	-0.200333315712521	-0.188791290352483	-0.176092664209155	0.134528851787405	0.181600449995431	0.115396225834522	0.0782435534022778
Listeria monocytogenes	0.0104876157939401	0.139597824999231	0.0160175129649384	0.00156997934816191	-0.116539769582359	-0.191319265286175	-0.242558106460155	0.138944019777506	0.471009455340916	0.133580013783071	0.0385517151048648
Staphylococcus epidermidis	0.0106880015213466	0.00329585987550219	0.0208692336971378	0.00773176245104906	-0.192665384991944	-0.150514494780987	-0.167608820391998	0.138944019777506	0.181600449995431	0.148777440227983	0.0747245572453846
Limosilactobacillus reuteri	0.0115546637855684	0.0191128387782092	0.221147134359549	0.00190434631251455	-0.173711504007885	-0.0900086546876709	-0.222580639866146	0.145918896949177	0.236812062496344	0.561842787802456	0.0420860535065715
Clostridium butyricum	0.0126322796391407	0.00862807567851593	0.0132682134092904	0.655964156425286	0.403808979535853	0.380195066054573	0.0648959558821617	0.150909080116243	0.181600449995431	0.127635795321043	0.84776654134496
Lactobacillus helveticus	0.0126326605527172	0.0301383682561038	0.00247324590945029	0.0135693349277406	-0.175412031316237	-0.246951890865526	-0.191890628254511	0.150909080116243	0.250236816249332	0.064617556006716	0.10165501759426
Pseudobutyrivibrio xylanivorans	0.0134904339050037	0.0214708838252591	0.00188580259843335	0.0475054000637776	-0.176934893407771	-0.241119740367977	-0.145616166616081	0.155713326702892	0.237807736636733	0.0595374820362529	0.244155660792903
Thermaerobacter sp. FW80	0.0137394111796669	0.0185810986348554	0.00811626485201704	0.00528725508275539	-0.14436146251173	-0.16281040728621	-0.164968577941018	0.155713326702892	0.236812062496344	0.115396225834522	0.0637642632280138
Intestinimonas butyriciproducens	0.0164088042235362	0.00790330450336073	0.0432627444798324	0.00503919392022096	-0.319598367797742	-0.241814224301163	-0.323122726116842	0.17344810957867	0.181600449995431	0.222350384419604	0.0637642632280138
Cohnella abietis	0.0167816355544391	0.0472401049095835	0.0147112826369806	0.00325282015006633	-0.204072031611159	-0.251864959938674	-0.292609229913899	0.17344810957867	0.312671640443555	0.133580013783071	0.0532498706047895
Streptococcus pantholopis	0.0171192624346359	0.00845372831595865	0.0194815822530905	0.0077767638762165	-0.185688104145935	-0.164266125276724	-0.180279366635886	0.17344810957867	0.181600449995431	0.145946768743492	0.0747245572453846
